user_seed,topCategory,topCategoryDomain,topCategoryChangeCount,topCategoryDomainDrift,recommendedMajorsStable,recommendedMajorsStableRank1,emptyCount,run1_topCategory,run2_topCategory,run3_topCategory,run4_topCategory,run5_topCategory,run6_topCategory,run7_topCategory,run8_topCategory,run9_topCategory,run10_topCategory,run1_recommended,run2_recommended,run3_recommended,run4_recommended,run5_recommended,run6_recommended,run7_recommended,run8_recommended,run9_recommended,run10_recommended,run1_possible,run2_possible,run3_possible,run4_possible,run5_possible,run6_possible,run7_possible,run8_possible,run9_possible,run10_possible,run1_cautious,run2_cautious,run3_cautious,run4_cautious,run5_cautious,run6_cautious,run7_cautious,run8_cautious,run9_cautious,run10_cautious,fsVariance_humanities,fsVariance_social_science,fsVariance_business,fsVariance_stem,fsVariance_life_health,fsVariance_art_creative,fsStddev_humanities,fsStddev_social_science,fsStddev_business,fsStddev_stem,fsStddev_life_health,fsStddev_art_creative,fsNorm_humanities,fsNorm_social_science,fsNorm_business,fsNorm_stem,fsNorm_life_health,fsNorm_art_creative
8002,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","business-administration|law-class|public-administration","business-administration|law-class|public-administration","business-administration|law-class|public-administration","business-administration|law-class|public-administration","business-administration|law-class|public-administration","business-administration|law-class|public-administration","business-administration|law-class|public-administration","business-administration|law-class|public-administration","business-administration|law-class|public-administration","business-administration|law-class|public-administration","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,7,100,79,28,21,0
8003,哲学类,humanities,0,0,TRUE,TRUE,0,"哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","philosophy-class|chinese-literature|history-class","philosophy-class|chinese-literature|history-class","philosophy-class|chinese-literature|history-class","philosophy-class|chinese-literature|history-class","philosophy-class|chinese-literature|history-class","philosophy-class|chinese-literature|history-class","philosophy-class|chinese-literature|history-class","philosophy-class|chinese-literature|history-class","philosophy-class|chinese-literature|history-class","philosophy-class|chinese-literature|history-class","foreign-languages|law-class|education|journalism","foreign-languages|law-class|education|journalism","foreign-languages|law-class|education|journalism","foreign-languages|law-class|education|journalism","foreign-languages|law-class|education|journalism","foreign-languages|law-class|education|journalism","foreign-languages|law-class|education|journalism","foreign-languages|law-class|education|journalism","foreign-languages|law-class|education|journalism","foreign-languages|law-class|education|journalism","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,56,13,25,0,19
8004,法学类,social_science,0,0,TRUE,TRUE,0,"法学类","法学类","法学类","法学类","法学类","法学类","法学类","法学类","法学类","法学类","law-class|education","law-class|education","law-class|education","law-class|education","law-class|education","law-class|education","law-class|education","law-class|education","law-class|education","law-class|education","chinese-literature|history-class|philosophy-class|mechanical","chinese-literature|history-class|philosophy-class|mechanical","chinese-literature|history-class|philosophy-class|mechanical","chinese-literature|history-class|philosophy-class|mechanical","chinese-literature|history-class|philosophy-class|mechanical","chinese-literature|history-class|philosophy-class|mechanical","chinese-literature|history-class|philosophy-class|mechanical","chinese-literature|history-class|philosophy-class|mechanical","chinese-literature|history-class|philosophy-class|mechanical","chinese-literature|history-class|philosophy-class|mechanical","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,92,83,50,100,0,8
8005,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","business-administration|law-class|chinese-literature","business-administration|law-class|chinese-literature","business-administration|law-class|chinese-literature","business-administration|law-class|chinese-literature","business-administration|law-class|chinese-literature","business-administration|law-class|chinese-literature","business-administration|law-class|chinese-literature","business-administration|law-class|chinese-literature","business-administration|law-class|chinese-literature","business-administration|law-class|chinese-literature","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,80,100,80,90,0,40
8006,美术学类,art_creative,0,0,TRUE,TRUE,0,"美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","music-dance|chinese-literature|design","music-dance|chinese-literature|design","music-dance|chinese-literature|design","music-dance|chinese-literature|design","music-dance|chinese-literature|design","music-dance|chinese-literature|design","music-dance|chinese-literature|design","music-dance|chinese-literature|design","music-dance|chinese-literature|design","music-dance|chinese-literature|design","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,63,56,38,44,0,100
8007,美术学类,art_creative,0,0,TRUE,TRUE,0,"美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","chinese-literature|drama-film|law-class|history-class","chinese-literature|drama-film|law-class|history-class","chinese-literature|drama-film|law-class|history-class","chinese-literature|drama-film|law-class|history-class","chinese-literature|drama-film|law-class|history-class","chinese-literature|drama-film|law-class|history-class","chinese-literature|drama-film|law-class|history-class","chinese-literature|drama-film|law-class|history-class","chinese-literature|drama-film|law-class|history-class","chinese-literature|drama-film|law-class|history-class","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,80,73,73,53,0,100
8008,美术学类,art_creative,0,0,TRUE,TRUE,0,"美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,100,56,100,56,100
8009,经济学类,business,0,0,TRUE,TRUE,0,"经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","economics-class|business-administration","economics-class|business-administration","economics-class|business-administration","economics-class|business-administration","economics-class|business-administration","economics-class|business-administration","economics-class|business-administration","economics-class|business-administration","economics-class|business-administration","economics-class|business-administration","accounting|statistics|computer-science|financial-management","accounting|statistics|computer-science|financial-management","accounting|statistics|computer-science|financial-management","accounting|statistics|computer-science|financial-management","accounting|statistics|computer-science|financial-management","accounting|statistics|computer-science|financial-management","accounting|statistics|computer-science|financial-management","accounting|statistics|computer-science|financial-management","accounting|statistics|computer-science|financial-management","accounting|statistics|computer-science|financial-management","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,15,75,95,100,0,5
8010,哲学类,humanities,0,0,TRUE,TRUE,0,"哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","history-class|law-class|education|chinese-literature","history-class|law-class|education|chinese-literature","history-class|law-class|education|chinese-literature","history-class|law-class|education|chinese-literature","history-class|law-class|education|chinese-literature","history-class|law-class|education|chinese-literature","history-class|law-class|education|chinese-literature","history-class|law-class|education|chinese-literature","history-class|law-class|education|chinese-literature","history-class|law-class|education|chinese-literature","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,70,20,60,5,0
8011,中国语言文学类,humanities,0,0,TRUE,TRUE,0,"中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,80,40
8012,工商管理类,business,0,0,TRUE,TRUE,0,"工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","law-class|education|accounting","law-class|education|accounting","law-class|education|accounting","law-class|education|accounting","law-class|education|accounting","law-class|education|accounting","law-class|education|accounting","law-class|education|accounting","law-class|education|accounting","law-class|education|accounting","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,44,78,100,44,0,44
8013,机械类,stem,0,0,TRUE,TRUE,0,"机械类","机械类","机械类","机械类","机械类","机械类","机械类","机械类","机械类","机械类","mechanical","mechanical","mechanical","mechanical","mechanical","mechanical","mechanical","mechanical","mechanical","mechanical","electronic-information|design|computer-science","electronic-information|design|computer-science","electronic-information|design|computer-science","electronic-information|design|computer-science","electronic-information|design|computer-science","electronic-information|design|computer-science","electronic-information|design|computer-science","electronic-information|design|computer-science","electronic-information|design|computer-science","electronic-information|design|computer-science","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,5,24,10,100,14,0
8014,哲学类,humanities,0,0,TRUE,TRUE,0,"哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","chinese-literature|mechanical|history-class","chinese-literature|mechanical|history-class","chinese-literature|mechanical|history-class","chinese-literature|mechanical|history-class","chinese-literature|mechanical|history-class","chinese-literature|mechanical|history-class","chinese-literature|mechanical|history-class","chinese-literature|mechanical|history-class","chinese-literature|mechanical|history-class","chinese-literature|mechanical|history-class","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,89,33,33,100,0,28
8015,中国语言文学类,humanities,0,0,TRUE,TRUE,0,"中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","philosophy-class|history-class|law-class|foreign-languages","philosophy-class|history-class|law-class|foreign-languages","philosophy-class|history-class|law-class|foreign-languages","philosophy-class|history-class|law-class|foreign-languages","philosophy-class|history-class|law-class|foreign-languages","philosophy-class|history-class|law-class|foreign-languages","philosophy-class|history-class|law-class|foreign-languages","philosophy-class|history-class|law-class|foreign-languages","philosophy-class|history-class|law-class|foreign-languages","philosophy-class|history-class|law-class|foreign-languages","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,77,0,8,54,69
8016,中国语言文学类,humanities,0,0,TRUE,TRUE,0,"中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","philosophy-class|history-class|foreign-languages","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,65,53,0,94,65
8017,经济学类,business,0,0,TRUE,TRUE,0,"经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","statistics|business-administration|accounting|computer-science","statistics|business-administration|accounting|computer-science","statistics|business-administration|accounting|computer-science","statistics|business-administration|accounting|computer-science","statistics|business-administration|accounting|computer-science","statistics|business-administration|accounting|computer-science","statistics|business-administration|accounting|computer-science","statistics|business-administration|accounting|computer-science","statistics|business-administration|accounting|computer-science","statistics|business-administration|accounting|computer-science","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,50,36,36,100,7,0
8018,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education|business-administration","education|business-administration","education|business-administration","education|business-administration","education|business-administration","education|business-administration","education|business-administration","education|business-administration","education|business-administration","education|business-administration","public-administration|law-class|economics-class|accounting","public-administration|law-class|economics-class|accounting","public-administration|law-class|economics-class|accounting","public-administration|law-class|economics-class|accounting","public-administration|law-class|economics-class|accounting","public-administration|law-class|economics-class|accounting","public-administration|law-class|economics-class|accounting","public-administration|law-class|economics-class|accounting","public-administration|law-class|economics-class|accounting","public-administration|law-class|economics-class|accounting","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,22,100,89,11,0,28
8019,哲学类,humanities,0,0,TRUE,TRUE,0,"哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","history-class|chinese-literature|economics-class|foreign-languages","history-class|chinese-literature|economics-class|foreign-languages","history-class|chinese-literature|economics-class|foreign-languages","history-class|chinese-literature|economics-class|foreign-languages","history-class|chinese-literature|economics-class|foreign-languages","history-class|chinese-literature|economics-class|foreign-languages","history-class|chinese-literature|economics-class|foreign-languages","history-class|chinese-literature|economics-class|foreign-languages","history-class|chinese-literature|economics-class|foreign-languages","history-class|chinese-literature|economics-class|foreign-languages","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,17,43,30,0,35
8020,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","law-class|business-administration|public-administration","law-class|business-administration|public-administration","law-class|business-administration|public-administration","law-class|business-administration|public-administration","law-class|business-administration|public-administration","law-class|business-administration|public-administration","law-class|business-administration|public-administration","law-class|business-administration|public-administration","law-class|business-administration|public-administration","law-class|business-administration|public-administration","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,75,81,75,100,19,0
8021,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education|business-administration","education|business-administration","education|business-administration","education|business-administration","education|business-administration","education|business-administration","education|business-administration","education|business-administration","education|business-administration","education|business-administration","public-administration|accounting|law-class|financial-management","public-administration|accounting|law-class|financial-management","public-administration|accounting|law-class|financial-management","public-administration|accounting|law-class|financial-management","public-administration|accounting|law-class|financial-management","public-administration|accounting|law-class|financial-management","public-administration|accounting|law-class|financial-management","public-administration|accounting|law-class|financial-management","public-administration|accounting|law-class|financial-management","public-administration|accounting|law-class|financial-management","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,8,100,92,38,31,0
8022,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","law-class|public-administration|business-administration|economics-class","law-class|public-administration|business-administration|economics-class","law-class|public-administration|business-administration|economics-class","law-class|public-administration|business-administration|economics-class","law-class|public-administration|business-administration|economics-class","law-class|public-administration|business-administration|economics-class","law-class|public-administration|business-administration|economics-class","law-class|public-administration|business-administration|economics-class","law-class|public-administration|business-administration|economics-class","law-class|public-administration|business-administration|economics-class","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,12,100,71,71,0,35
8023,美术学类,art_creative,0,0,TRUE,TRUE,0,"美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","music-dance|economics-class|business-administration","music-dance|economics-class|business-administration","music-dance|economics-class|business-administration","music-dance|economics-class|business-administration","music-dance|economics-class|business-administration","music-dance|economics-class|business-administration","music-dance|economics-class|business-administration","music-dance|economics-class|business-administration","music-dance|economics-class|business-administration","music-dance|economics-class|business-administration","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,50,13,25,50,0,100
8024,中国语言文学类,humanities,0,0,TRUE,TRUE,0,"中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","philosophy-class|fine-arts|music-dance","philosophy-class|fine-arts|music-dance","philosophy-class|fine-arts|music-dance","philosophy-class|fine-arts|music-dance","philosophy-class|fine-arts|music-dance","philosophy-class|fine-arts|music-dance","philosophy-class|fine-arts|music-dance","philosophy-class|fine-arts|music-dance","philosophy-class|fine-arts|music-dance","philosophy-class|fine-arts|music-dance","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,71,14,29,0,86
8025,哲学类,humanities,0,0,TRUE,TRUE,0,"哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","history-class|computer-science|economics-class|mathematics","history-class|computer-science|economics-class|mathematics","history-class|computer-science|economics-class|mathematics","history-class|computer-science|economics-class|mathematics","history-class|computer-science|economics-class|mathematics","history-class|computer-science|economics-class|mathematics","history-class|computer-science|economics-class|mathematics","history-class|computer-science|economics-class|mathematics","history-class|computer-science|economics-class|mathematics","history-class|computer-science|economics-class|mathematics","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,22,61,87,0,13
8026,哲学类,humanities,0,0,TRUE,TRUE,0,"哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","history-class|chinese-literature|education","history-class|chinese-literature|education","history-class|chinese-literature|education","history-class|chinese-literature|education","history-class|chinese-literature|education","history-class|chinese-literature|education","history-class|chinese-literature|education","history-class|chinese-literature|education","history-class|chinese-literature|education","history-class|chinese-literature|education","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,53,80,0,20,27
8027,机械类,stem,0,0,TRUE,TRUE,0,"机械类","机械类","机械类","机械类","机械类","机械类","机械类","机械类","机械类","机械类","mechanical","mechanical","mechanical","mechanical","mechanical","mechanical","mechanical","mechanical","mechanical","mechanical","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,38,50,54,100,31,0
8028,中国语言文学类,humanities,0,0,TRUE,TRUE,0,"中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","chinese-literature|education","chinese-literature|education","chinese-literature|education","chinese-literature|education","chinese-literature|education","chinese-literature|education","chinese-literature|education","chinese-literature|education","chinese-literature|education","chinese-literature|education","philosophy-class|foreign-languages|law-class|history-class","philosophy-class|foreign-languages|law-class|history-class","philosophy-class|foreign-languages|law-class|history-class","philosophy-class|foreign-languages|law-class|history-class","philosophy-class|foreign-languages|law-class|history-class","philosophy-class|foreign-languages|law-class|history-class","philosophy-class|foreign-languages|law-class|history-class","philosophy-class|foreign-languages|law-class|history-class","philosophy-class|foreign-languages|law-class|history-class","philosophy-class|foreign-languages|law-class|history-class","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,100,23,54,0,77
8029,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","law-class|business-administration|public-administration","law-class|business-administration|public-administration","law-class|business-administration|public-administration","law-class|business-administration|public-administration","law-class|business-administration|public-administration","law-class|business-administration|public-administration","law-class|business-administration|public-administration","law-class|business-administration|public-administration","law-class|business-administration|public-administration","law-class|business-administration|public-administration","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,32,73,59,100,45,0
8030,工商管理类,business,0,0,TRUE,TRUE,0,"工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","fine-arts|music-dance|accounting","fine-arts|music-dance|accounting","fine-arts|music-dance|accounting","fine-arts|music-dance|accounting","fine-arts|music-dance|accounting","fine-arts|music-dance|accounting","fine-arts|music-dance|accounting","fine-arts|music-dance|accounting","fine-arts|music-dance|accounting","fine-arts|music-dance|accounting","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,30,40,70,0,100,70
8031,美术学类,art_creative,0,0,TRUE,TRUE,0,"美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","music-dance|economics-class|design","music-dance|economics-class|design","music-dance|economics-class|design","music-dance|economics-class|design","music-dance|economics-class|design","music-dance|economics-class|design","music-dance|economics-class|design","music-dance|economics-class|design","music-dance|economics-class|design","music-dance|economics-class|design","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,33,27,73,100,0,80
8032,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","law-class|foreign-languages|journalism","law-class|foreign-languages|journalism","law-class|foreign-languages|journalism","law-class|foreign-languages|journalism","law-class|foreign-languages|journalism","law-class|foreign-languages|journalism","law-class|foreign-languages|journalism","law-class|foreign-languages|journalism","law-class|foreign-languages|journalism","law-class|foreign-languages|journalism","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,48,100,48,17,0,13
8033,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","law-class","law-class","law-class","law-class","law-class","law-class","law-class","law-class","law-class","law-class","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,41,100,47,82,29,0
8034,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","business-administration|public-administration|law-class|physical-education","business-administration|public-administration|law-class|physical-education","business-administration|public-administration|law-class|physical-education","business-administration|public-administration|law-class|physical-education","business-administration|public-administration|law-class|physical-education","business-administration|public-administration|law-class|physical-education","business-administration|public-administration|law-class|physical-education","business-administration|public-administration|law-class|physical-education","business-administration|public-administration|law-class|physical-education","business-administration|public-administration|law-class|physical-education","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,8,100,71,75,33,0
8035,经济学类,business,0,0,TRUE,TRUE,0,"经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","accounting|business-administration|financial-management","accounting|business-administration|financial-management","accounting|business-administration|financial-management","accounting|business-administration|financial-management","accounting|business-administration|financial-management","accounting|business-administration|financial-management","accounting|business-administration|financial-management","accounting|business-administration|financial-management","accounting|business-administration|financial-management","accounting|business-administration|financial-management","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,54,62,85,100,0,38
8036,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","law-class|public-administration|physical-education","law-class|public-administration|physical-education","law-class|public-administration|physical-education","law-class|public-administration|physical-education","law-class|public-administration|physical-education","law-class|public-administration|physical-education","law-class|public-administration|physical-education","law-class|public-administration|physical-education","law-class|public-administration|physical-education","law-class|public-administration|physical-education","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,100,56,28,56,33
8037,美术学类,art_creative,0,0,TRUE,TRUE,0,"美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","drama-film|education|law-class|design","drama-film|education|law-class|design","drama-film|education|law-class|design","drama-film|education|law-class|design","drama-film|education|law-class|design","drama-film|education|law-class|design","drama-film|education|law-class|design","drama-film|education|law-class|design","drama-film|education|law-class|design","drama-film|education|law-class|design","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,100,65,47,94,94
8038,中国语言文学类,humanities,0,0,TRUE,TRUE,0,"中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","philosophy-class|foreign-languages|history-class","philosophy-class|foreign-languages|history-class","philosophy-class|foreign-languages|history-class","philosophy-class|foreign-languages|history-class","philosophy-class|foreign-languages|history-class","philosophy-class|foreign-languages|history-class","philosophy-class|foreign-languages|history-class","philosophy-class|foreign-languages|history-class","philosophy-class|foreign-languages|history-class","philosophy-class|foreign-languages|history-class","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,45,0,100,0,45
